pair_mode,label,ref_row_id,cand_row_id,ref_cve,cand_cve,ref_cwe,cand_cwe,language,coverage,risk_score,kg_consistency_score,exact_cve_provenance,exact_commit_provenance,cwe_match,kg_ref_available,vscore_ref_available,risk_only,coverage_only,kg_consistency,coverage_plus_kg,qgdca_no_kg,qgdca_full
same_cwe_different_cve,0,3630,26499,CVE-2023-3389,CVE-2020-35980,CWE-416,CWE-416,C,0.02127659574468085,0.66578,0.75,False,False,True,True,True,0.66578,0.02127659574468085,0.75,0.23989361702127657,-inf,-inf
cross_cwe_different_cve,0,3630,2717,CVE-2023-3389,CVE-2012-6546,CWE-416,CWE-200,C,0.0425531914893617,0.66578,0.4,False,False,False,True,True,0.66578,0.0425531914893617,0.4,0.14978723404255317,-inf,-inf
true_pair,1,20775,20775,CVE-2021-37675,CVE-2021-37675,CWE-369,CWE-369,C++,0.9876543209876543,0.35196,0.9,True,True,True,True,True,0.35196,0.9876543209876543,0.9,0.961358024691358,0.8605154567901234,0.8703865925925925
same_cwe_different_cve,0,20775,1310,CVE-2021-37675,CVE-2021-4216,CWE-369,CWE-369,C++,0.04938271604938271,0.35196,0.9,False,False,True,True,True,0.35196,0.04938271604938271,0.9,0.3045679012345679,-inf,-inf
cross_cwe_different_cve,0,20775,17696,CVE-2021-37675,CVE-2017-14245,CWE-369,CWE-125,C++,0.04938271604938271,0.35196,0.4,False,False,False,True,True,0.35196,0.04938271604938271,0.4,0.1545679012345679,-inf,-inf
true_pair,1,22981,22981,CVE-2016-7117,CVE-2016-7117,CWE-19,CWE-19,C,1.0,0.99032,0.6499999999999999,True,True,True,True,True,0.99032,1.0,0.6499999999999999,0.8949999999999999,0.9980640000000001,0.911048
same_cwe_different_cve,0,22981,5084,CVE-2016-7117,CVE-2015-4025,CWE-19,CWE-19,C,0.011904761904761904,0.99032,0.6499999999999999,False,False,True,True,True,0.99032,0.011904761904761904,0.6499999999999999,0.2033333333333333,-inf,-inf
cross_cwe_different_cve,0,22981,4472,CVE-2016-7117,CVE-2014-4043,CWE-19,CWE-94,C,0.023809523809523808,0.99032,0.30000000000000004,False,False,False,True,True,0.99032,0.023809523809523808,0.30000000000000004,0.10666666666666667,-inf,-inf
true_pair,1,1113,1113,CVE-2021-46463,CVE-2021-46463,CWE-843,CWE-843,C,0.8387096774193549,0.8809360000000002,0.5499999999999999,True,True,True,True,True,0.8809360000000002,0.8387096774193549,0.5499999999999999,0.7520967741935483,0.847154941935484,0.7728662064516129
same_cwe_different_cve,0,1113,12035,CVE-2021-46463,CVE-2023-1076,CWE-843,CWE-843,C,0.03225806451612903,0.8809360000000002,0.5499999999999999,False,False,True,True,True,0.8809360000000002,0.03225806451612903,0.5499999999999999,0.1875806451612903,-inf,-inf
cross_cwe_different_cve,0,1113,16100,CVE-2021-46463,CVE-2019-18424,CWE-843,CWE-78,C,0.06451612903225806,0.8809360000000002,0.2,False,False,False,True,True,0.8809360000000002,0.06451612903225806,0.2,0.10516129032258065,-inf,-inf
true_pair,1,28587,28587,CVE-2021-46345,CVE-2021-46345,CWE-617,CWE-617,C,1.0,0.5100720000000001,0.5499999999999999,True,True,True,True,True,0.5100720000000001,1.0,0.5499999999999999,0.865,0.9020144000000001,0.8140107999999999
same_cwe_different_cve,0,28587,16744,CVE-2021-46345,CVE-2022-35981,CWE-617,CWE-617,C,0.03225806451612903,0.5100720000000001,0.7,False,False,True,True,True,0.5100720000000001,0.03225806451612903,0.7,0.23258064516129032,-inf,-inf
cross_cwe_different_cve,0,28587,4696,CVE-2021-46345,CVE-2019-9903,CWE-617,CWE-787,C,0.0967741935483871,0.5100720000000001,0.2,False,False,False,True,True,0.5100720000000001,0.0967741935483871,0.2,0.12774193548387097,-inf,-inf
true_pair,1,2260,2260,CVE-2017-16530,CVE-2017-16530,CWE-125,CWE-125,C,0.9923076923076923,0.553048,0.5499999999999999,True,True,True,True,True,0.553048,0.9923076923076923,0.5499999999999999,0.8596153846153847,0.9044557538461538,0.8158418153846153
same_cwe_different_cve,0,2260,9176,CVE-2017-16530,CVE-2017-7277,CWE-125,CWE-125,C,0.03076923076923077,0.553048,0.5499999999999999,False,False,True,True,True,0.553048,0.03076923076923077,0.5499999999999999,0.18653846153846151,-inf,-inf
cross_cwe_different_cve,0,2260,17176,CVE-2017-16530,CVE-2012-2737,CWE-125,CWE-362,C,0.015384615384615385,0.553048,0.2,False,False,False,True,True,0.553048,0.015384615384615385,0.2,0.07076923076923076,-inf,-inf
true_pair,1,28889,28889,CVE-2008-1897,CVE-2008-1897,CWE-287,CWE-287,C,1.0,0.59496,0.5499999999999999,True,True,True,True,True,0.59496,1.0,0.5499999999999999,0.865,0.918992,0.8267439999999999
same_cwe_different_cve,0,28889,24223,CVE-2008-1897,CVE-2016-7145,CWE-287,CWE-287,C,0.04054054054054054,0.59496,0.5499999999999999,False,False,True,True,True,0.59496,0.04054054054054054,0.5499999999999999,0.19337837837837835,-inf,-inf
cross_cwe_different_cve,0,28889,4452,CVE-2008-1897,CVE-2014-3184,CWE-287,CWE-119,C,0.013513513513513514,0.59496,0.2,False,False,False,True,True,0.59496,0.013513513513513514,0.2,0.06945945945945946,-inf,-inf
true_pair,1,10427,10427,CVE-2018-15834,CVE-2018-15834,CWE-787,CWE-787,C,1.0,0.556824,0.5499999999999999,True,True,True,True,True,0.556824,1.0,0.5499999999999999,0.865,0.9113648000000001,0.8210236
same_cwe_different_cve,0,10427,5705,CVE-2018-15834,CVE-2021-39522,CWE-787,CWE-787,C,0.06896551724137931,0.556824,0.5499999999999999,False,False,True,True,True,0.556824,0.06896551724137931,0.5499999999999999,0.21327586206896548,-inf,-inf
cross_cwe_different_cve,0,10427,22745,CVE-2018-15834,CVE-2016-7175,CWE-787,CWE-125,C,0.10344827586206896,0.556824,0.2,False,False,False,True,True,0.556824,0.10344827586206896,0.2,0.13241379310344825,-inf,-inf
true_pair,1,20391,20391,CVE-2015-1819,CVE-2015-1819,CWE-399,CWE-399,C,1.0,0.6709560000000001,0.6499999999999999,True,True,True,True,True,0.6709560000000001,1.0,0.6499999999999999,0.8949999999999999,0.9341912000000001,0.8631434
same_cwe_different_cve,0,20391,18424,CVE-2015-1819,CVE-2014-1702,CWE-399,CWE-399,C,0.03571428571428571,0.6709560000000001,0.6499999999999999,False,False,True,True,True,0.6709560000000001,0.03571428571428571,0.6499999999999999,0.21999999999999997,-inf,-inf
cross_cwe_different_cve,0,20391,12918,CVE-2015-1819,CVE-2017-14064,CWE-399,CWE-119,C,0.03571428571428571,0.6709560000000001,0.30000000000000004,False,False,False,True,True,0.6709560000000001,0.03571428571428571,0.30000000000000004,0.115,-inf,-inf
true_pair,1,11045,11045,CVE-2023-40128,CVE-2023-40128,CWE-787,CWE-787,C,1.0,0.47259999999999996,0.5499999999999999,True,True,True,True,True,0.47259999999999996,1.0,0.5499999999999999,0.865,0.89452,0.8083899999999999
same_cwe_different_cve,0,11045,27046,CVE-2023-40128,CVE-2014-125009,CWE-787,CWE-787,C,0.020202020202020204,0.47259999999999996,0.5499999999999999,False,False,True,True,True,0.47259999999999996,0.020202020202020204,0.5499999999999999,0.17914141414141413,-inf,-inf
cross_cwe_different_cve,0,11045,13540,CVE-2023-40128,CVE-2015-3861,CWE-787,CWE-189,C,0.020202020202020204,0.47259999999999996,0.2,False,False,False,True,True,0.47259999999999996,0.020202020202020204,0.2,0.07414141414141415,-inf,-inf
true_pair,1,2621,2621,CVE-2023-4735,CVE-2023-4735,CWE-787,CWE-787,C,1.0,0.46855199999999997,0.9,True,True,True,True,True,0.46855199999999997,1.0,0.9,0.97,0.8937104,0.8952827999999999
same_cwe_different_cve,0,2621,27278,CVE-2023-4735,CVE-2020-23258,CWE-787,CWE-787,C,0.023809523809523808,0.46855199999999997,0.9,False,False,True,True,True,0.46855199999999997,0.023809523809523808,0.9,0.2866666666666667,-inf,-inf
cross_cwe_different_cve,0,2621,5031,CVE-2023-4735,CVE-2015-2922,CWE-787,CWE-17,C,0.05952380952380952,0.46855199999999997,0.4,False,False,False,True,True,0.46855199999999997,0.05952380952380952,0.4,0.16166666666666665,-inf,-inf
true_pair,1,15365,15365,CVE-2019-11833,CVE-2019-11833,CWE-908,CWE-908,C,1.0,0.514176,0.5499999999999999,True,True,True,True,True,0.514176,1.0,0.5499999999999999,0.865,0.9028352000000001,0.8146264
same_cwe_different_cve,0,15365,969,CVE-2019-11833,CVE-2021-43848,CWE-908,CWE-908,C,0.048,0.514176,0.7,False,False,True,True,True,0.514176,0.048,0.7,0.24359999999999998,-inf,-inf
cross_cwe_different_cve,0,15365,7824,CVE-2019-11833,CVE-2016-9533,CWE-908,CWE-787,C,0.016,0.514176,0.2,False,False,False,True,True,0.514176,0.016,0.2,0.0712,-inf,-inf
true_pair,1,28275,28275,CVE-2021-39929,CVE-2021-39929,CWE-674,CWE-674,C,1.0,0.802508,0.5499999999999999,True,True,True,True,True,0.802508,1.0,0.5499999999999999,0.865,0.9605016000000001,0.8578762
same_cwe_different_cve,0,28275,1500,CVE-2021-39929,CVE-2022-3222,CWE-674,CWE-674,C,0.02127659574468085,0.802508,0.7,False,False,True,True,True,0.802508,0.02127659574468085,0.7,0.22489361702127658,-inf,-inf
cross_cwe_different_cve,0,28275,23809,CVE-2021-39929,CVE-2014-8866,CWE-674,CWE-17,C,0.10638297872340426,0.802508,0.2,False,False,False,True,True,0.802508,0.10638297872340426,0.2,0.13446808510638297,-inf,-inf
true_pair,1,29040,29040,CVE-2009-0748,CVE-2009-0748,CWE-20,CWE-20,C,1.0,0.45207200000000003,0.5499999999999999,True,True,True,True,True,0.45207200000000003,1.0,0.5499999999999999,0.865,0.8904144,0.8053108
same_cwe_different_cve,0,29040,3068,CVE-2009-0748,CVE-2013-7015,CWE-20,CWE-20,C,0.072992700729927,0.45207200000000003,0.5499999999999999,False,False,True,True,True,0.45207200000000003,0.072992700729927,0.5499999999999999,0.21609489051094888,-inf,-inf
cross_cwe_different_cve,0,29040,30763,CVE-2009-0748,CVE-2017-18233,CWE-20,CWE-190,C,0.021897810218978103,0.45207200000000003,0.2,False,False,False,True,True,0.45207200000000003,0.021897810218978103,0.2,0.07532846715328467,-inf,-inf
true_pair,1,19717,19717,CVE-2018-20681,CVE-2018-20681,CWE-200,CWE-200,C,0.7272727272727273,0.537648,0.5499999999999999,True,True,True,True,True,0.537648,0.7272727272727273,0.5499999999999999,0.6740909090909091,0.6893477818181819,0.6545108363636364
same_cwe_different_cve,0,19717,26397,CVE-2018-20681,CVE-2017-5967,CWE-200,CWE-200,C,0.09090909090909091,0.537648,0.5499999999999999,False,False,True,True,True,0.537648,0.09090909090909091,0.5499999999999999,0.2286363636363636,-inf,-inf
cross_cwe_different_cve,0,19717,16077,CVE-2018-20681,CVE-2019-18420,CWE-200,CWE-134,C,0.09090909090909091,0.537648,0.2,False,False,False,True,True,0.537648,0.09090909090909091,0.2,0.12363636363636363,-inf,-inf
true_pair,1,26124,26124,CVE-2023-25585,CVE-2023-25585,CWE-908,CWE-908,C,0.9888888888888889,0.398872,0.5499999999999999,True,True,True,True,True,0.398872,0.9888888888888889,0.5499999999999999,0.8572222222222221,0.8708855111111112,0.7906641333333333
same_cwe_different_cve,0,26124,13970,CVE-2023-25585,CVE-2009-3620,CWE-908,CWE-908,C,0.022222222222222223,0.398872,0.5499999999999999,False,False,True,True,True,0.398872,0.022222222222222223,0.5499999999999999,0.18055555555555552,-inf,-inf
cross_cwe_different_cve,0,26124,9011,CVE-2023-25585,CVE-2017-6503,CWE-908,CWE-79,C,0.022222222222222223,0.398872,0.2,False,False,False,True,True,0.398872,0.022222222222222223,0.2,0.07555555555555556,-inf,-inf
true_pair,1,2213,2213,CVE-2017-15938,CVE-2017-15938,CWE-119,CWE-119,C,1.0,0.812696,0.6499999999999999,True,True,True,True,True,0.812696,1.0,0.6499999999999999,0.8949999999999999,0.9625392,0.8844044
same_cwe_different_cve,0,2213,3013,CVE-2017-15938,CVE-2013-4263,CWE-119,CWE-119,C,0.02040816326530612,0.812696,0.6499999999999999,False,False,True,True,True,0.812696,0.02040816326530612,0.6499999999999999,0.20928571428571427,-inf,-inf
cross_cwe_different_cve,0,2213,22533,CVE-2017-15938,CVE-2016-3120,CWE-119,CWE-476,C,0.030612244897959183,0.812696,0.30000000000000004,False,False,False,True,True,0.812696,0.030612244897959183,0.30000000000000004,0.11142857142857143,-inf,-inf
true_pair,1,18687,18687,CVE-2020-15852,CVE-2020-15852,CWE-276,CWE-276,C,0.9838709677419355,0.5642119999999999,0.5499999999999999,True,True,True,True,True,0.5642119999999999,0.9838709677419355,0.5499999999999999,0.8537096774193549,0.8999391741935484,0.8124543806451613
same_cwe_different_cve,0,18687,15424,CVE-2020-15852,CVE-2019-12795,CWE-276,CWE-276,C,0.03225806451612903,0.5642119999999999,0.5499999999999999,False,False,True,True,True,0.5642119999999999,0.03225806451612903,0.5499999999999999,0.1875806451612903,-inf,-inf
cross_cwe_different_cve,0,18687,2815,CVE-2020-15852,CVE-2013-2021,CWE-276,CWE-119,C,0.03225806451612903,0.5642119999999999,0.2,False,False,False,True,True,0.5642119999999999,0.03225806451612903,0.2,0.08258064516129032,-inf,-inf
true_pair,1,20253,20253,CVE-2015-3905,CVE-2015-3905,CWE-119,CWE-119,C,1.0,0.823028,0.6499999999999999,True,True,True,True,True,0.823028,1.0,0.6499999999999999,0.8949999999999999,0.9646056000000001,0.8859541999999999
same_cwe_different_cve,0,20253,4362,CVE-2015-3905,CVE-2014-4501,CWE-119,CWE-119,C,0.14285714285714285,0.823028,0.6499999999999999,False,False,True,True,True,0.823028,0.14285714285714285,0.6499999999999999,0.295,-inf,-inf
cross_cwe_different_cve,0,20253,17564,CVE-2015-3905,CVE-2017-12985,CWE-119,CWE-125,C,0.14285714285714285,0.823028,0.44999999999999996,False,False,False,True,True,0.823028,0.14285714285714285,0.44999999999999996,0.235,-inf,-inf
true_pair,1,1379,1379,CVE-2022-1355,CVE-2022-1355,CWE-121,CWE-121,C,0.9787234042553191,0.528444,0.9,True,True,True,True,True,0.528444,0.9787234042553191,0.9,0.9551063829787234,0.8886675234042554,0.8915006425531914
same_cwe_different_cve,0,1379,16818,CVE-2022-1355,CVE-2022-3324,CWE-121,CWE-121,C,0.06382978723404255,0.528444,0.9,False,False,True,True,True,0.528444,0.06382978723404255,0.9,0.3146808510638298,-inf,-inf
cross_cwe_different_cve,0,1379,10546,CVE-2022-1355,CVE-2018-14656,CWE-121,CWE-20,C,0.0425531914893617,0.528444,0.5499999999999999,False,False,False,True,True,0.528444,0.0425531914893617,0.5499999999999999,0.19478723404255316,-inf,-inf
true_pair,1,2201,2201,CVE-2015-3400,CVE-2015-3400,CWE-200,CWE-200,C,0.9411764705882353,0.5514680000000001,0.5499999999999999,True,True,True,True,True,0.5514680000000001,0.9411764705882353,0.5499999999999999,0.8238235294117646,0.8632347764705882,0.7849260823529411
same_cwe_different_cve,0,2201,10581,CVE-2015-3400,CVE-2018-18710,CWE-200,CWE-200,C,0.058823529411764705,0.5514680000000001,0.5499999999999999,False,False,True,True,True,0.5514680000000001,0.058823529411764705,0.5499999999999999,0.20617647058823527,-inf,-inf
cross_cwe_different_cve,0,2201,9513,CVE-2015-3400,CVE-2017-9093,CWE-200,CWE-835,C,0.058823529411764705,0.5514680000000001,0.2,False,False,False,True,True,0.5514680000000001,0.058823529411764705,0.2,0.10117647058823528,-inf,-inf
true_pair,1,20684,20684,CVE-2021-38204,CVE-2021-38204,CWE-416,CWE-416,C,0.6557377049180327,0.507792,0.5499999999999999,True,True,True,True,True,0.507792,0.6557377049180327,0.5499999999999999,0.6240163934426228,0.6261485639344263,0.6071114229508197
same_cwe_different_cve,0,20684,13325,CVE-2021-38204,CVE-2021-40566,CWE-416,CWE-416,C,0.04918032786885246,0.507792,0.5499999999999999,False,False,True,True,True,0.507792,0.04918032786885246,0.5499999999999999,0.1994262295081967,-inf,-inf
cross_cwe_different_cve,0,20684,20077,CVE-2021-38204,CVE-2014-9675,CWE-416,CWE-264,C,0.04918032786885246,0.507792,0.2,False,False,False,True,True,0.507792,0.04918032786885246,0.2,0.09442622950819671,-inf,-inf
true_pair,1,2886,2886,CVE-2013-4129,CVE-2013-4129,CWE-20,CWE-20,C,1.0,0.425844,0.5499999999999999,True,True,True,True,True,0.425844,1.0,0.5499999999999999,0.865,0.8851688000000001,0.8013765999999999
same_cwe_different_cve,0,2886,5211,CVE-2013-4129,CVE-2015-6247,CWE-20,CWE-20,C,0.038461538461538464,0.425844,0.5499999999999999,False,False,True,True,True,0.425844,0.038461538461538464,0.5499999999999999,0.19192307692307692,-inf,-inf
cross_cwe_different_cve,0,2886,1382,CVE-2013-4129,CVE-2022-1508,CWE-20,CWE-125,C,0.038461538461538464,0.425844,0.35,False,False,False,True,True,0.425844,0.038461538461538464,0.35,0.13192307692307692,-inf,-inf
true_pair,1,22109,22109,CVE-2022-1343,CVE-2022-1343,CWE-295,CWE-295,C,1.0,0.564384,0.9,True,True,True,True,True,0.564384,1.0,0.9,0.97,0.9128768,0.9096576
same_cwe_different_cve,0,22109,5606,CVE-2022-1343,CVE-2021-39365,CWE-295,CWE-295,C,0.017241379310344827,0.564384,0.75,False,False,True,True,True,0.564384,0.017241379310344827,0.75,0.23706896551724135,-inf,-inf
cross_cwe_different_cve,0,22109,27144,CVE-2022-1343,CVE-2023-28101,CWE-295,CWE-116,C,0.05172413793103448,0.564384,0.5499999999999999,False,False,False,True,True,0.564384,0.05172413793103448,0.5499999999999999,0.2012068965517241,-inf,-inf
true_pair,1,22576,22576,CVE-2016-3834,CVE-2016-3834,CWE-200,CWE-200,C++,1.0,0.45678,0.5499999999999999,True,True,True,True,True,0.45678,1.0,0.5499999999999999,0.865,0.891356,0.806017
same_cwe_different_cve,0,22576,2174,CVE-2016-3834,CVE-2017-15589,CWE-200,CWE-200,C++,0.03296703296703297,0.45678,0.5499999999999999,False,False,True,True,True,0.45678,0.03296703296703297,0.5499999999999999,0.18807692307692306,-inf,-inf
cross_cwe_different_cve,0,22576,2412,CVE-2016-3834,CVE-2017-13032,CWE-200,CWE-125,C++,0.01098901098901099,0.45678,0.2,False,False,False,True,True,0.45678,0.01098901098901099,0.2,0.06769230769230769,-inf,-inf
true_pair,1,6637,6637,CVE-2021-32434,CVE-2021-32434,CWE-125,CWE-125,C,0.9878048780487805,0.5582560000000001,0.5499999999999999,True,True,True,True,True,0.5582560000000001,0.9878048780487805,0.5499999999999999,0.8564634146341463,0.9018951024390245,0.8139213268292682
same_cwe_different_cve,0,6637,10531,CVE-2021-32434,CVE-2018-9510,CWE-125,CWE-125,C,0.012195121951219513,0.5582560000000001,0.5499999999999999,False,False,True,True,True,0.5582560000000001,0.012195121951219513,0.5499999999999999,0.17353658536585365,-inf,-inf
cross_cwe_different_cve,0,6637,10069,CVE-2021-32434,CVE-2018-13304,CWE-125,CWE-617,C,0.012195121951219513,0.5582560000000001,0.2,False,False,False,True,True,0.5582560000000001,0.012195121951219513,0.2,0.06853658536585365,-inf,-inf
true_pair,1,29881,29881,CVE-2020-24213,CVE-2020-24213,CWE-190,CWE-190,C++,1.0,0.696248,0.5499999999999999,True,True,True,True,True,0.696248,1.0,0.5499999999999999,0.865,0.9392496,0.8419371999999999
same_cwe_different_cve,0,29881,8894,CVE-2020-24213,CVE-2010-4162,CWE-190,CWE-190,C++,0.11538461538461539,0.696248,0.5499999999999999,False,False,True,True,True,0.696248,0.11538461538461539,0.5499999999999999,0.24576923076923074,-inf,-inf
cross_cwe_different_cve,0,29881,29953,CVE-2020-24213,CVE-2020-15202,CWE-190,CWE-197,C++,0.07692307692307693,0.696248,0.35,False,False,False,True,True,0.696248,0.07692307692307693,0.35,0.15884615384615386,-inf,-inf
true_pair,1,5306,5306,CVE-2021-36088,CVE-2021-36088,CWE-415,CWE-415,C,1.0,0.9149360000000001,0.9,True,True,True,True,True,0.9149360000000001,1.0,0.9,0.97,0.9829872000000001,0.9622404
same_cwe_different_cve,0,5306,29720,CVE-2021-36088,CVE-2020-8002,CWE-415,CWE-415,C,0.041666666666666664,0.9149360000000001,0.75,False,False,True,True,True,0.9149360000000001,0.041666666666666664,0.75,0.25416666666666665,-inf,-inf
cross_cwe_different_cve,0,5306,4129,CVE-2021-36088,CVE-2015-3411,CWE-415,CWE-200,C,0.08333333333333333,0.9149360000000001,0.4,False,False,False,True,True,0.9149360000000001,0.08333333333333333,0.4,0.17833333333333332,-inf,-inf
true_pair,1,12014,12014,CVE-2023-25669,CVE-2023-25669,CWE-697,CWE-697,C++,1.0,0.572704,0.9,True,True,True,True,True,0.572704,1.0,0.9,0.97,0.9145408,0.9109056
same_cwe_different_cve,0,12014,7041,CVE-2023-25669,CVE-2022-26691,CWE-697,CWE-697,C++,0.029411764705882353,0.572704,0.75,False,False,True,True,True,0.572704,0.029411764705882353,0.75,0.24558823529411763,-inf,-inf
cross_cwe_different_cve,0,12014,17158,CVE-2023-25669,CVE-2012-2386,CWE-697,CWE-189,C++,0.029411764705882353,0.572704,0.4,False,False,False,True,True,0.572704,0.029411764705882353,0.4,0.14058823529411765,-inf,-inf
true_pair,1,28369,28369,CVE-2021-45258,CVE-2021-45258,CWE-787,CWE-787,C,1.0,0.50912,0.5499999999999999,True,True,True,True,True,0.50912,1.0,0.5499999999999999,0.865,0.9018240000000001,0.8138679999999999
same_cwe_different_cve,0,28369,11722,CVE-2021-45258,CVE-2017-20006,CWE-787,CWE-787,C,0.042735042735042736,0.50912,0.5499999999999999,False,False,True,True,True,0.50912,0.042735042735042736,0.5499999999999999,0.1949145299145299,-inf,-inf
cross_cwe_different_cve,0,28369,14905,CVE-2021-45258,CVE-2020-14381,CWE-787,CWE-416,C,0.08547008547008547,0.50912,0.35,False,False,False,True,True,0.50912,0.08547008547008547,0.35,0.16482905982905982,-inf,-inf
true_pair,1,17301,17301,CVE-2012-2669,CVE-2012-2669,CWE-20,CWE-20,C,0.984375,0.23314400000000002,0.5499999999999999,True,True,True,True,True,0.23314400000000002,0.984375,0.5499999999999999,0.8540625,0.8341288000000001,0.7630965999999999
same_cwe_different_cve,0,17301,26390,CVE-2012-2669,CVE-2017-5592,CWE-20,CWE-20,C,0.046875,0.23314400000000002,0.5499999999999999,False,False,True,True,True,0.23314400000000002,0.046875,0.5499999999999999,0.19781249999999997,-inf,-inf
cross_cwe_different_cve,0,17301,12345,CVE-2012-2669,CVE-2023-33973,CWE-20,CWE-476,C,0.0234375,0.23314400000000002,0.35,False,False,False,True,True,0.23314400000000002,0.0234375,0.35,0.12140625,-inf,-inf
