scenario,replicate,policy,policy_label,true_positive,false_admission,false_negative,admitted,rejected,abstained,n_true,n_negative,recall,false_admission_rate,precision,abstain_rate,debt_adjusted_utility,spoofed_negative_count,spoofed_negative_admitted,spoofed_negative_admission_rate,dropped_positive_count,dropped_positive_admitted,dropped_positive_abstained,dropped_positive_abstain_rate
clean,29,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,29,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,29,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,30,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,30,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,30,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,30,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,30,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,31,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,31,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,31,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,31,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,31,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,32,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,32,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,32,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,32,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,32,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,33,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,33,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,33,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,33,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,33,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,34,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,34,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,34,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,34,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,34,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,35,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,35,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,35,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,35,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,35,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,36,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,36,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,36,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,36,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,36,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,37,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,37,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,37,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,37,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,37,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,38,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,38,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,38,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,38,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,38,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,39,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,39,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,39,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,39,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,39,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,40,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,40,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,40,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,40,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,40,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,41,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,41,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,41,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,41,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,41,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,42,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,42,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,42,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,42,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,42,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,43,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,43,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,43,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,43,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,43,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,44,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,44,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,44,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,44,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,44,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,45,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,45,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,45,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,45,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,45,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,46,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,46,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,46,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,46,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,46,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,47,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,47,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,47,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,47,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,47,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,48,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,48,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,48,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,48,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,48,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,49,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,49,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,49,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,49,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,49,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,50,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,50,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,50,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,50,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,50,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,51,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,51,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,51,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,51,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,51,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,52,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,52,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,52,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,52,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,52,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,53,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,53,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,53,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,53,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,53,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,54,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,54,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,54,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,54,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,54,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,55,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,55,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,55,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,55,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,55,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,56,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,56,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,56,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,56,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,56,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,57,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,57,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,57,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,57,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,57,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,0,0,0.0,0,0,0,0.0
clean,58,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,0,0,0.0,0,0,0,0.0
clean,58,claimed_provenance_only,Claimed provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
clean,58,claimed_or_coverage,Claimed provenance OR coverage,5954,4,0,5958,5950,0,5954,5954,1.0,0.0006718172657037286,0.9993286337697214,0.0,0.9979845482028888,0,0,0.0,0,0,0,0.0
clean,58,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,0.0
