idx,cve_id,cwe_id,project,lang,score,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
210,CVE-2013-2930,CWE-264,linux,C,3.6,auth_access,auth_access,0.5238095238095238,True,True,True
211,CVE-2013-2929,CWE-264,linux,C,3.3,other,auth_access;command_injection;path_traversal;ssrf_redirect,0.4666666666666667,True,False,False
212,CVE-2013-2850,CWE-119,linux,C,7.9,memory_safety,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.425,True,True,True
213,CVE-2013-2765,,ModSecurity,C++,4.3,resource_dos,memory_safety;resource_dos;ssrf_redirect,0.07142857142857142,True,True,False
214,CVE-2013-2636,CWE-399,linux,C,1.9,resource_dos,resource_dos,0.23809523809523808,True,True,True
215,CVE-2013-2635,CWE-399,linux,C,1.9,resource_dos,memory_safety;resource_dos;ssrf_redirect,0.44,True,True,True
216,CVE-2013-2634,CWE-399,linux,C,1.9,resource_dos,command_injection;memory_safety;resource_dos,0.36363636363636365,True,True,True
217,CVE-2013-2596,CWE-189,linux,C,6.9,memory_safety,memory_safety;resource_dos,0.21951219512195122,True,True,True
218,CVE-2013-2548,CWE-310,linux,C,2.1,resource_dos,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.4,True,True,True
219,CVE-2013-2237,CWE-119,linux,C,2.1,memory_safety,crypto_secret;memory_safety;resource_dos,0.16666666666666666,True,True,True
220,CVE-2013-2234,CWE-119,linux,C,2.1,memory_safety,crypto_secret;memory_safety;resource_dos,0.36666666666666664,True,True,True
221,CVE-2013-2232,CWE-20,linux,C,4.9,resource_dos,memory_safety,0.36363636363636365,True,False,False
222,CVE-2013-2223,CWE-119,ZRTPCPP,C,5.8,memory_safety,auth_access;command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.1,True,False,False
223,CVE-2013-2220,CWE-119,php-radius,C,7.5,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.4074074074074074,True,True,True
224,CVE-2013-2206,,linux,C,5.4,resource_dos,command_injection;memory_safety,0.2894736842105263,True,False,False
225,CVE-2013-2174,CWE-119,curl,C,6.8,memory_safety,auth_access;memory_safety;ssrf_redirect;xss,0.23333333333333334,True,True,True
226,CVE-2013-2146,CWE-20,linux,C,4.7,resource_dos,ssrf_redirect,0.3548387096774194,True,False,False
227,CVE-2013-2141,CWE-399,linux,C,2.1,resource_dos,command_injection;memory_safety;path_traversal;resource_dos,0.3333333333333333,True,True,True
228,CVE-2013-2140,CWE-20,linux,C,3.8,resource_dos,auth_access;ssrf_redirect,0.24242424242424243,True,False,False
229,CVE-2013-2128,CWE-119,linux,C,4.9,memory_safety,command_injection;xss,0.2857142857142857,True,False,False
230,CVE-2013-2127,CWE-119,LibRaw,C++,7.5,memory_safety,memory_safety;resource_dos,0.09523809523809523,True,True,False
231,CVE-2013-2126,CWE-399,LibRaw,C++,7.5,command_injection,memory_safety;resource_dos,0.3,True,False,False
232,CVE-2013-2094,CWE-189,linux,C,7.2,memory_safety,auth_access;memory_safety;ssrf_redirect,0.21739130434782608,True,True,True
233,CVE-2013-2061,CWE-200,openvpn,C,2.6,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.23333333333333334,True,True,True
234,CVE-2013-2058,CWE-119,linux,C,4.7,memory_safety,auth_access;crypto_secret;path_traversal;ssrf_redirect,0.2647058823529412,True,False,False
235,CVE-2013-2021,CWE-119,clamav-devel,C++,4.3,memory_safety,auth_access;crypto_secret;deserialization;memory_safety;path_traversal;resource_dos,0.21052631578947367,True,True,True
236,CVE-2013-2020,CWE-189,clamav-devel,C++,5.0,memory_safety,path_traversal;resource_dos;ssrf_redirect,0.2857142857142857,True,False,False
237,CVE-2013-2017,CWE-399,linux,C,7.8,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.1935483870967742,True,True,True
238,CVE-2013-2015,CWE-399,linux,C,4.7,resource_dos,resource_dos,0.5675675675675675,True,True,True
239,CVE-2013-1979,CWE-264,linux,C,6.9,auth_access,auth_access;memory_safety,0.44,True,True,True
240,CVE-2013-1959,CWE-264,linux,C,3.7,auth_access,auth_access;resource_dos,0.391304347826087,True,True,True
241,CVE-2013-1958,CWE-264,linux,C,1.9,auth_access,ssrf_redirect,0.34285714285714286,True,False,False
242,CVE-2013-1957,CWE-264,linux,C,4.7,other,auth_access;path_traversal;ssrf_redirect,0.375,True,False,False
243,CVE-2013-1956,CWE-264,linux,C,2.1,path_traversal,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.4074074074074074,True,True,True
244,CVE-2013-1944,CWE-200,curl,C,5.0,auth_access,memory_safety;resource_dos;ssrf_redirect;xss,0.30434782608695654,True,False,False
245,CVE-2013-1943,CWE-20,linux,C,6.9,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3684210526315789,True,True,True
246,CVE-2013-1929,CWE-119,linux,C,4.4,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.2894736842105263,True,True,True
247,CVE-2013-1928,CWE-200,linux,C,4.7,auth_access,command_injection;memory_safety;resource_dos;ssrf_redirect,0.3,True,False,False
248,CVE-2013-1915,CWE-20,ModSecurity,C++,7.5,xxe,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.14814814814814814,True,True,True
249,CVE-2013-1860,CWE-119,linux,C,6.9,memory_safety,command_injection;memory_safety;resource_dos,0.3,True,True,True
250,CVE-2013-1858,CWE-264,linux,C,7.2,path_traversal,auth_access;path_traversal;ssrf_redirect,0.3103448275862069,True,True,True
251,CVE-2013-1848,CWE-20,linux,C,6.2,auth_access,memory_safety,0.25,True,False,False
252,CVE-2013-1828,CWE-20,linux,C,6.9,auth_access,auth_access;memory_safety;resource_dos,0.3793103448275862,True,True,True
253,CVE-2013-1827,,linux,C,6.2,auth_access,auth_access;memory_safety,0.25,True,True,True
254,CVE-2013-1826,,linux,C,6.2,auth_access,auth_access;command_injection;memory_safety;resource_dos,0.30303030303030304,True,True,True
255,CVE-2013-1819,CWE-20,linux,C,4.6,resource_dos,memory_safety,0.32432432432432434,True,False,False
256,CVE-2013-1798,CWE-20,linux,C,6.2,resource_dos,memory_safety;resource_dos;ssrf_redirect,0.45714285714285713,True,True,True
257,CVE-2013-1797,CWE-399,linux,C,6.8,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.43243243243243246,True,True,True
258,CVE-2013-1796,CWE-119,linux,C,6.8,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.3157894736842105,True,True,True
259,CVE-2013-1792,CWE-362,linux,C,4.7,resource_dos,auth_access;command_injection;crypto_secret;memory_safety;ssrf_redirect,0.3793103448275862,True,False,False
260,CVE-2013-1774,CWE-264,linux,C,4.0,resource_dos,memory_safety;resource_dos,0.36666666666666664,True,True,True
261,CVE-2013-1773,CWE-119,linux,C,6.2,memory_safety,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.16129032258064516,True,True,True
262,CVE-2013-1772,CWE-119,linux,C,4.0,memory_safety,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.4375,True,True,True
263,CVE-2013-1767,CWE-399,linux,C,6.2,auth_access,deserialization;memory_safety;resource_dos;ssrf_redirect,0.4666666666666667,True,False,False
264,CVE-2013-1763,CWE-20,linux,C,7.2,auth_access,auth_access;memory_safety;resource_dos;ssrf_redirect,0.36363636363636365,True,True,True
265,CVE-2013-1439,,LibRaw,C++,4.3,resource_dos,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.1111111111111111,True,True,True
266,CVE-2013-1428,CWE-119,tinc,C,6.5,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.46153846153846156,True,True,True
267,CVE-2013-1417,CWE-20,krb5,C,3.5,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.5555555555555556,True,True,True
268,CVE-2013-1416,CWE-119,krb5,C,4.0,memory_safety,auth_access;memory_safety;ssrf_redirect,0.5405405405405406,True,True,True
269,CVE-2013-1415,,krb5,C,7.1,auth_access,auth_access;command_injection;crypto_secret;memory_safety,0.34146341463414637,True,True,True
270,CVE-2013-0914,CWE-264,linux,C,3.6,command_injection,command_injection;crypto_secret;memory_safety,0.39285714285714285,True,True,True
271,CVE-2013-0871,CWE-362,linux,C,6.9,auth_access,auth_access;memory_safety;path_traversal;ssrf_redirect,0.25,True,True,True
272,CVE-2013-0349,CWE-200,linux,C,1.9,auth_access,auth_access;memory_safety;resource_dos,0.3793103448275862,True,True,True
273,CVE-2013-0313,,linux,C,6.2,resource_dos,command_injection;crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.2857142857142857,True,True,True
274,CVE-2013-0311,,linux,C,6.5,xss,command_injection;memory_safety;resource_dos;ssrf_redirect;xss,0.23809523809523808,True,True,True
275,CVE-2013-0310,CWE-119,linux,C,6.6,memory_safety,memory_safety;resource_dos,0.41379310344827586,True,True,True
276,CVE-2013-0309,CWE-119,linux,C,4.7,memory_safety,ssrf_redirect,0.21875,True,False,False
277,CVE-2013-0290,CWE-20,linux,C,4.9,resource_dos,resource_dos;sql_injection,0.23333333333333334,True,True,True
278,CVE-2013-0281,CWE-399,pacemaker,C,4.3,resource_dos,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.12,True,True,True
279,CVE-2013-0268,CWE-264,linux,C,6.2,command_injection,command_injection;path_traversal;resource_dos;ssrf_redirect,0.4,True,True,True
280,CVE-2013-0228,CWE-189,linux,C,6.2,memory_safety,auth_access,0.25,True,False,False
281,CVE-2013-0217,CWE-399,linux,C,5.2,resource_dos,resource_dos;ssrf_redirect,0.2857142857142857,True,True,True
282,CVE-2013-0216,CWE-20,linux,C,5.2,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.35294117647058826,True,True,True
283,CVE-2013-0211,CWE-189,libarchive,C,5.0,memory_safety,resource_dos;ssrf_redirect,0.08571428571428572,True,False,False
284,CVE-2012-6549,CWE-200,linux,C,1.9,auth_access,xss,0.20833333333333334,True,False,False
285,CVE-2012-6548,CWE-200,linux,C,1.9,auth_access,xss,0.20833333333333334,True,False,False
286,CVE-2012-6547,CWE-200,linux,C,1.9,auth_access,memory_safety;resource_dos,0.3333333333333333,True,False,False
287,CVE-2012-6546,CWE-200,linux,C,1.9,auth_access,resource_dos,0.14285714285714285,True,False,False
288,CVE-2012-6545,CWE-200,linux,C,1.9,auth_access,resource_dos,0.2727272727272727,True,False,False
289,CVE-2012-6544,CWE-200,linux,C,1.9,auth_access,resource_dos,0.23076923076923078,True,False,False
290,CVE-2012-6543,CWE-200,linux,C,1.9,auth_access,,0.4,True,False,False
291,CVE-2012-6542,CWE-200,linux,C,1.9,auth_access,memory_safety;resource_dos;ssrf_redirect,0.5172413793103449,True,False,False
292,CVE-2012-6541,CWE-200,linux,C,1.9,auth_access,resource_dos,0.44,True,False,False
293,CVE-2012-6540,CWE-200,linux,C,1.9,auth_access,resource_dos,0.48148148148148145,True,False,False
294,CVE-2012-6539,CWE-200,linux,C,1.9,auth_access,resource_dos,0.34782608695652173,True,False,False
295,CVE-2012-6538,CWE-200,linux,C,1.9,auth_access,auth_access;crypto_secret;memory_safety;resource_dos,0.28,True,True,True
296,CVE-2012-6537,CWE-200,linux,C,1.9,auth_access,memory_safety;resource_dos,0.23809523809523808,True,False,False
297,CVE-2012-6536,CWE-200,linux,C,2.1,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.46875,True,True,True
298,CVE-2012-5375,CWE-310,linux,C,4.0,path_traversal,crypto_secret;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.1724137931034483,True,True,True
299,CVE-2012-4530,CWE-200,linux,C,2.1,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.5454545454545454,True,True,True
300,CVE-2012-3364,CWE-119,linux,C,5.0,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.375,True,True,True
301,CVE-2012-2119,CWE-119,linux,C,5.2,memory_safety,memory_safety;resource_dos,0.19230769230769232,True,True,True
302,CVE-2012-1016,,krb5,C,4.3,auth_access,auth_access;command_injection;crypto_secret;memory_safety;ssrf_redirect,0.41025641025641024,True,True,True
303,CVE-2011-4604,CWE-119,linux,C,6.8,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.32142857142857145,True,True,True
304,CVE-2011-4348,CWE-362,linux,C,7.1,resource_dos,ssrf_redirect,0.2222222222222222,True,False,False
305,CVE-2011-4347,CWE-264,linux,C,4.0,auth_access,auth_access;command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.59375,True,True,True
306,CVE-2011-4098,CWE-119,linux,C,1.9,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2692307692307692,True,True,True
307,CVE-2011-4087,CWE-399,linux,C,4.3,resource_dos,memory_safety;resource_dos;xss,0.14285714285714285,True,True,True
308,CVE-2011-3638,,linux,C,4.0,resource_dos,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.17857142857142858,True,True,True
309,CVE-2011-3619,CWE-20,linux,C,4.6,resource_dos,command_injection;memory_safety;path_traversal;ssrf_redirect,0.2903225806451613,True,False,False
310,CVE-2011-2905,,linux,C,6.2,path_traversal,auth_access;memory_safety;path_traversal;ssrf_redirect,0.3181818181818182,True,True,True
311,CVE-2011-2491,CWE-399,linux,C,4.9,resource_dos,path_traversal;resource_dos;ssrf_redirect,0.20833333333333334,True,True,True
312,CVE-2011-2482,,linux,C,7.8,resource_dos,memory_safety;resource_dos,0.14285714285714285,True,True,True
313,CVE-2011-2479,CWE-399,linux,C,4.9,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.25925925925925924,True,True,True
314,CVE-2011-1585,CWE-264,linux,C,3.3,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.30434782608695654,True,True,True
315,CVE-2011-1182,,linux,C,3.6,other,,0.5714285714285714,True,False,False
316,CVE-2011-1180,CWE-119,linux,C,7.5,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.28205128205128205,True,True,True
317,CVE-2011-1019,CWE-264,linux,C,1.9,other,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.6,True,False,False
318,CVE-2002-2443,CWE-20,krb5,C,5.0,resource_dos,auth_access;memory_safety;resource_dos;ssrf_redirect,0.19444444444444445,True,True,True
319,CVE-2014-9420,CWE-399,linux,C,4.9,resource_dos,memory_safety;path_traversal;resource_dos,0.4,True,True,True
320,CVE-2014-9419,CWE-200,linux,C,2.1,auth_access,command_injection;crypto_secret;memory_safety;resource_dos;xss,0.3235294117647059,True,False,False
321,CVE-2014-9351,CWE-20,teeworlds,C++,6.4,resource_dos,resource_dos;ssrf_redirect,0.23529411764705882,True,True,True
322,CVE-2014-9322,CWE-264,linux,C,7.2,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.41379310344827586,True,True,True
323,CVE-2014-9157,CWE-134,graphviz,C,7.5,other,memory_safety;ssrf_redirect,0.3333333333333333,True,False,False
324,CVE-2014-9140,CWE-119,tcpdump,C,5.0,memory_safety,memory_safety,0.21052631578947367,True,True,True
325,CVE-2014-9050,CWE-119,clamav-devel,C++,5.0,memory_safety,command_injection;memory_safety;resource_dos;ssrf_redirect,0.1,True,True,True
326,CVE-2014-8884,CWE-119,linux,C,6.1,memory_safety,command_injection;memory_safety;resource_dos,0.30303030303030304,True,True,True
327,CVE-2014-8709,CWE-200,linux,C,5.0,auth_access,crypto_secret;memory_safety,0.30434782608695654,True,False,False
328,CVE-2014-8567,CWE-399,mod_auth_mellon,C,9.4,auth_access,auth_access;memory_safety;ssrf_redirect,0.14285714285714285,True,True,True
329,CVE-2014-8509,CWE-119,bootstrap-dht,C++,7.5,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.20833333333333334,True,True,True
330,CVE-2014-8483,CWE-125,quassel,C++,5.0,memory_safety,crypto_secret;memory_safety;xss,0.45,True,True,True
331,CVE-2014-8481,CWE-399,linux,C,4.9,resource_dos,auth_access;memory_safety;resource_dos,0.23255813953488372,True,True,True
332,CVE-2014-8480,CWE-399,linux,C,4.9,resource_dos,auth_access,0.29411764705882354,True,False,False
333,CVE-2014-8399,,systemd-shim,C,2.1,resource_dos,memory_safety;ssrf_redirect,0.15789473684210525,True,False,False
334,CVE-2014-8369,CWE-189,linux,C,4.6,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2972972972972973,True,True,True
335,CVE-2014-8133,CWE-264,linux,C,2.1,crypto_secret,crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.23333333333333334,True,True,True
336,CVE-2014-8117,CWE-399,file,C,5.0,resource_dos,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.10526315789473684,True,True,True
337,CVE-2014-8116,CWE-399,file,C,5.0,resource_dos,resource_dos,0.09523809523809523,True,True,False
338,CVE-2014-8109,CWE-264,httpd,C,4.3,path_traversal,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3,True,True,True
339,CVE-2014-7843,CWE-17,linux,C,4.9,resource_dos,resource_dos,0.36,True,True,True
340,CVE-2014-7842,CWE-362,linux,C,4.9,resource_dos,auth_access,0.41379310344827586,True,False,False
341,CVE-2014-7841,CWE-399,linux,C,5.0,resource_dos,memory_safety;resource_dos,0.4444444444444444,True,True,True
342,CVE-2014-7826,CWE-264,linux,C,4.6,auth_access,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.28125,True,True,True
343,CVE-2014-7284,CWE-200,linux,C,6.4,auth_access,crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.25,True,False,False
344,CVE-2014-7283,CWE-399,linux,C,4.9,path_traversal,memory_safety;path_traversal,0.25806451612903225,True,True,True
345,CVE-2014-7145,CWE-399,linux,C,7.8,resource_dos,memory_safety;path_traversal,0.2,True,False,False
346,CVE-2014-6418,CWE-399,linux,C,7.1,auth_access,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.2,True,True,True
347,CVE-2014-6410,CWE-399,linux,C,4.7,resource_dos,memory_safety;resource_dos,0.32142857142857145,True,True,True
348,CVE-2014-6396,CWE-119,ettercap,C,7.5,memory_safety,auth_access;crypto_secret;memory_safety;sql_injection,0.2222222222222222,True,True,True
349,CVE-2014-6229,CWE-200,hhvm,C++,5.0,auth_access,crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.2857142857142857,True,False,False
350,CVE-2014-6228,CWE-189,hhvm,C++,7.5,memory_safety,memory_safety;path_traversal;ssrf_redirect,0.375,True,True,True
351,CVE-2014-5472,CWE-20,linux,C,4.0,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2916666666666667,True,True,True
352,CVE-2014-5386,CWE-310,hhvm,C++,5.0,crypto_secret,resource_dos;ssrf_redirect,0.40625,True,False,False
353,CVE-2014-5354,,krb5,C,3.5,command_injection,crypto_secret;memory_safety;resource_dos;xss,0.3783783783783784,True,False,False
354,CVE-2014-5353,,krb5,C,3.5,sql_injection,auth_access;crypto_secret;deserialization;memory_safety;ssrf_redirect,0.5142857142857142,True,False,False
355,CVE-2014-5351,CWE-255,krb5,C,2.1,auth_access,auth_access;crypto_secret;memory_safety,0.6071428571428571,True,True,True
356,CVE-2014-5336,CWE-20,monkey,C,4.3,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.3333333333333333,True,True,True
357,CVE-2014-5207,CWE-264,linux,C,6.0,command_injection,auth_access;command_injection;path_traversal;ssrf_redirect,0.27906976744186046,True,True,True
