idx,cve_id,hash,repo_url,language,cwe_id,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
122,CVE-2022-44216,11718eb4c02ffdca5393bedc0300a75e4e7b19f2,https://github.com/gnuboard/gnuboard5,PHP,CWE-306,xxe,auth_access;crypto_secret;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.06896551724137931,True,False,False
123,CVE-2023-41334,22057d37b1313f5f5a9b5783df0a091d978dccb5,https://github.com/astropy/astropy,Python,NVD-CWE-noinfo,path_traversal,path_traversal;ssrf_redirect,0.1346153846153846,False,False,False
124,CVE-2021-43805,9867153e01e3c3b898cdbcedd7b43375ea922401,https://github.com/solidusio/solidus,Unknown,CWE-1333,path_traversal,resource_dos;ssrf_redirect,0.0,False,False,False
125,CVE-2021-43846,4d17cacf066d9492fc04eb3a0b16084b47376d81,https://github.com/solidusio/solidus,Ruby,CWE-352,auth_access,auth_access;resource_dos;ssrf_redirect,0.1746031746031746,True,True,True
126,CVE-2021-43846,a1b9bf7f24f9b8684fc4d943eacb02b1926c77c6,https://github.com/solidusio/solidus,Unknown,CWE-352,auth_access,auth_access;ssrf_redirect,0.031746031746031744,False,False,False
127,CVE-2022-31000,de796a2e0be7f154cae48b46e267501559d9716c,https://github.com/solidusio/solidus,Unknown,CWE-352,auth_access,auth_access;ssrf_redirect,0.06,False,False,False
128,CVE-2021-23418,85d5a6b4af31fcf785d5a61086cbbd166b40b07a,https://github.com/nicolargo/glances,Python,CWE-611,xxe,command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.05263157894736842,True,False,False
129,CVE-2021-23418,9d6051be4a42f692392049fdbfc85d5dfa458b32,https://github.com/nicolargo/glances,Python,CWE-611,xxe,crypto_secret;path_traversal;ssrf_redirect;xxe,0.07894736842105263,True,True,False
130,CVE-2021-23418,4b87e979afdc06d98ed1b48da31e69eaa3a9fb94,https://github.com/nicolargo/glances,Other,CWE-611,xxe,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,False,False
131,CVE-2020-15164,70849ef375016a1061490c8c4744046dbfc3e679,https://github.com/InternationalScratchWiki/mediawiki-scratch-login,PHP,CWE-74,command_injection,auth_access;memory_safety;path_traversal;ssrf_redirect,0.04838709677419355,True,False,False
132,CVE-2015-4410,dd5a7c14b5d2e466f7875d079af71ad19774609b,https://github.com/mongoid/moped,Ruby,CWE-20,xss,auth_access;command_injection;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.1951219512195122,True,True,True
133,CVE-2015-4411,dd5a7c14b5d2e466f7875d079af71ad19774609b,https://github.com/mongoid/moped,Ruby,CWE-400,resource_dos,auth_access;command_injection;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.2222222222222222,True,False,False
134,CVE-2022-29188,dea7b3c89df000f4072ff9866d61d78e30df6a36,https://github.com/stripe/smokescreen,Go,CWE-918,ssrf_redirect,auth_access;path_traversal;resource_dos;ssrf_redirect,0.2647058823529412,True,True,True
135,CVE-2020-36647,f136dfd44eda128129e5fd2d850a3a3c600e6a4a,https://github.com/YunoHost-Apps/transmission_ynh,Other,CWE-22,path_traversal,path_traversal;resource_dos;ssrf_redirect,0.12244897959183673,True,True,True
136,CVE-2014-4734,f80e417bb3e7ab5c1a89ea9ddd2cd060f54464e1,https://github.com/e107inc/e107,PHP,CWE-79,xss,command_injection;ssrf_redirect;xss,0.10256410256410256,True,True,True
137,CVE-2014-9459,9249f892b1e635979db2a830393694fb73531080,https://github.com/e107inc/e107,PHP,CWE-352,auth_access,auth_access;sql_injection;ssrf_redirect,0.19047619047619047,True,True,True
138,CVE-2017-8098,7a3e3d9fc7e05ce6941b9af1c14010bf2141f1a5,https://github.com/e107inc/e107,PHP,CWE-352,auth_access,auth_access;ssrf_redirect;xss,0.18421052631578946,True,True,True
139,CVE-2018-16388,e5bb5297f68e56537c004cdbb48a30892e9f6f4c,https://github.com/e107inc/e107,PHP,CWE-434,path_traversal,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2222222222222222,True,True,True
140,CVE-2018-16389,ec483e9379aa622bfcc1b853b189c74288771f27,https://github.com/e107inc/e107,PHP,CWE-89,sql_injection,auth_access;path_traversal;resource_dos,0.1320754716981132,True,False,False
141,CVE-2021-27885,d9efdb9b5f424b4996c276e754a380a5e251f472,https://github.com/e107inc/e107,PHP,CWE-352,auth_access,auth_access;command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect,0.1935483870967742,True,True,True
142,CVE-2024-31442,38cb7c08d4d890e8a1badadbd46f459f06e3cdcd,https://github.com/Redon-Tech/Redon-Hub,Python,NVD-CWE-noinfo,command_injection,auth_access;command_injection;path_traversal;resource_dos;xss,0.2826086956521739,False,False,False
143,CVE-2023-28843,2f6884ea1d0fe4b58441699fcc1d6c56c7d733eb,https://github.com/202ecommerce/paypal,PHP,CWE-89,sql_injection,auth_access;command_injection;crypto_secret;path_traversal;sql_injection,0.011904761904761904,True,True,False
144,CVE-2021-41556,23a0620658714b996d20da3d4dd1a0dcf9b0bd98,https://github.com/albertodemichelis/squirrel,C++,CWE-125,memory_safety,crypto_secret;memory_safety,0.07272727272727272,True,True,False
145,CVE-2022-30292,a6413aa690e0bdfef648c68693349a7b878fe60d,https://github.com/albertodemichelis/squirrel,C++,CWE-787,memory_safety,memory_safety,0.21739130434782608,True,True,True
146,CVE-2022-35938,4142e47e9e31db481781b955ed3ff807a781b494,https://github.com/tensorflow/tflite-micro,C++,CWE-125,memory_safety,command_injection;memory_safety;resource_dos,0.14285714285714285,True,True,True
147,CVE-2022-23472,8caa798b6bc4647dca59b2376204b6dc6176361a,https://github.com/ArjunSharda/Passeo,Unknown,CWE-338,auth_access,command_injection;ssrf_redirect,0.0,False,False,False
148,CVE-2021-29621,780bd0e8fbf2d36ada52edb769477e0a4edae580,https://github.com/dpgaspar/Flask-AppBuilder,Python,CWE-203,auth_access,auth_access;crypto_secret;ssrf_redirect,0.038461538461538464,True,True,False
149,CVE-2021-32805,6af28521589599b1dbafd6313256229ee9a4fa74,https://github.com/dpgaspar/Flask-AppBuilder,Python,CWE-601,ssrf_redirect,auth_access;command_injection;crypto_secret;ssrf_redirect;xss,0.1509433962264151,True,True,True
150,CVE-2021-41265,eba517aab121afa3f3f2edb011ec6bc4efd61fbc,https://github.com/dpgaspar/Flask-AppBuilder,Python,CWE-287,auth_access,auth_access;crypto_secret;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.1702127659574468,True,True,True
151,CVE-2023-34110,ae25ad4c87a9051ebe4a4e8f02aee73232642626,https://github.com/dpgaspar/Flask-AppBuilder,Python,CWE-209,auth_access,auth_access;command_injection;crypto_secret;sql_injection;ssrf_redirect;xss,0.17307692307692307,True,True,True
152,CVE-2024-25128,6336456d83f8f111c842b2b53d1e89627f2502c8,https://github.com/dpgaspar/Flask-AppBuilder,Python,NVD-CWE-noinfo,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.10638297872340426,False,False,False
153,CVE-2024-27083,3d17741886e4b3c384d0570de69689e4117aa812,https://github.com/dpgaspar/Flask-AppBuilder,HTML,NVD-CWE-noinfo,xss,auth_access;command_injection;ssrf_redirect;xss,0.11363636363636363,False,False,False
154,CVE-2020-29367,c4c6470e88210afc95262c8b9fcc27e30ca043ee,https://github.com/Blosc/c-blosc2,C,CWE-787,memory_safety,memory_safety;resource_dos;xss,0.5,True,True,True
155,CVE-2023-37185,425e8a9a59d49378d57e2116b6c9b0190a5986f5,https://github.com/Blosc/c-blosc2,C,CWE-476,memory_safety,memory_safety;resource_dos,0.2,True,True,True
156,CVE-2023-37186,d55bfcd6804699e1435dc3e233fd76c8a5d3f9e3,https://github.com/Blosc/c-blosc2,C,CWE-476,memory_safety,memory_safety;resource_dos,0.2,True,True,True
157,CVE-2023-37187,425e8a9a59d49378d57e2116b6c9b0190a5986f5,https://github.com/Blosc/c-blosc2,C,CWE-476,memory_safety,memory_safety;resource_dos,0.2,True,True,True
158,CVE-2023-37188,425e8a9a59d49378d57e2116b6c9b0190a5986f5,https://github.com/Blosc/c-blosc2,C,CWE-476,memory_safety,memory_safety;resource_dos,0.2,True,True,True
159,CVE-2022-48620,2d9f1c9ce655cc38511aeeb6e95ac30914f7aec9,https://github.com/troglobit/libuev,C,CWE-120,memory_safety,memory_safety;path_traversal;resource_dos,0.2608695652173913,True,True,True
160,CVE-2018-18836,92327c9ec211bd1616315abcb255861b130b97ca,https://github.com/netdata/netdata,C,CWE-94,command_injection,command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.15,True,True,True
161,CVE-2018-18837,92327c9ec211bd1616315abcb255861b130b97ca,https://github.com/netdata/netdata,C,CWE-113,path_traversal,command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.2564102564102564,True,True,True
162,CVE-2018-18838,92327c9ec211bd1616315abcb255861b130b97ca,https://github.com/netdata/netdata,C,CWE-116,xss,command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.12121212121212122,True,False,False
163,CVE-2018-18839,92327c9ec211bd1616315abcb255861b130b97ca,https://github.com/netdata/netdata,C,CWE-200,auth_access,command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.04,True,False,False
164,CVE-2014-125101,58ed88243e17df766036f4857041edaf358076d3,https://github.com/wp-plugins/portfolio-gallery,PHP,CWE-89,sql_injection,command_injection;resource_dos;sql_injection;ssrf_redirect;xss,0.08450704225352113,True,True,False
165,CVE-2024-25638,bc51df1c455e6c9fb7cbd42fcb6d62d16047818d,https://github.com/dnsjava/dnsjava,Java,NVD-CWE-noinfo,sql_injection,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.19230769230769232,False,False,False
166,CVE-2021-41166,aa47197109970b8449c4e44601eba36e3481b086,https://github.com/nextcloud/android,Unknown,CWE-276,path_traversal,auth_access;ssrf_redirect,0.022727272727272728,False,False,False
167,CVE-2021-41166,b6ecf515b38c2d82d32743f27236534f3e03ee0c,https://github.com/nextcloud/android,XML,CWE-276,path_traversal,auth_access;path_traversal;ssrf_redirect;xxe,0.06818181818181818,True,True,False
168,CVE-2017-20152,bd23c784f0e5cb12f66d15c100248449f87d72e2,https://github.com/aerouk/imageserve,PHP,CWE-22,path_traversal,command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.12121212121212122,True,True,True
169,CVE-2017-20153,2ac3cd4f90b4df66874fab171376ca26868604c4,https://github.com/aerouk/imageserve,Other,CWE-79,xss,command_injection;path_traversal;ssrf_redirect;xss,0.07407407407407407,True,True,False
170,CVE-2024-34359,b454f40a9a1787b2b5659cd2cb00819d983185df,https://github.com/abetlen/llama-cpp-python,Python,NVD-CWE-noinfo,sql_injection,auth_access;command_injection;ssrf_redirect,0.11688311688311688,False,False,False
171,CVE-2020-36641,456752ebc1ef4c0db980cb5b01a0b3cd0a9e0bae,https://github.com/gturri/aXMLRPC,Other,CWE-611,xxe,crypto_secret;ssrf_redirect;xss;xxe,0.2549019607843137,True,True,True
172,CVE-2014-8122,6808b11cd6d97c71a2eed754ed4f955acd789086,https://github.com/weld/core,Java,CWE-362,command_injection,memory_safety;ssrf_redirect,0.09302325581395349,True,False,False
173,CVE-2014-8122,29fd1107fd30579ad9bb23fae4dc3ba464205745,https://github.com/weld/core,Java,CWE-362,command_injection,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.16279069767441862,True,False,False
174,CVE-2014-8122,8e413202fa1af08c09c580f444e4fd16874f9c65,https://github.com/weld/core,Java,CWE-362,command_injection,crypto_secret;path_traversal;ssrf_redirect;xxe,0.09302325581395349,True,False,False
175,CVE-2021-3817,6ca63f0cad5f0cd606fdb69a372f09b7d238f1d7,https://github.com/wbce/wbce_cms,PHP,CWE-89,sql_injection,auth_access;crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss,0.043478260869565216,True,True,False
176,CVE-2022-4006,d394ba39a7bfeb31eda797b6195fd90ef74b2e75,https://github.com/wbce/wbce_cms,PHP,CWE-307,path_traversal,auth_access;ssrf_redirect,0.25925925925925924,True,False,False
177,CVE-2013-4885,1791fe4e2b9e5b5c8e000551ab60a64a29d924c3,https://github.com/drk1wi/portspoof,Other,NVD-CWE-Other,path_traversal,auth_access;command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss,0.2564102564102564,False,False,False
178,CVE-2021-23470,476d00078dfb2827d7c9ee0f2392c81b864f7bc5,https://github.com/panates/putil-merge,JavaScript,CWE-1321,ssrf_redirect,crypto_secret;ssrf_redirect;xss,0.18604651162790697,True,True,True
179,CVE-2022-40299,5f28fbf066626fa9c4a8f0e6408c0bb362fb386c,https://github.com/Singular/Singular,C++,CWE-330,path_traversal,memory_safety;path_traversal,0.15,True,True,True
180,CVE-2016-7115,b69d11727d4f0f8cf719c79e3fb700f55ca03e9a,https://github.com/haakonnessjoen/MAC-Telnet,Unknown,CWE-119,memory_safety,ssrf_redirect,0.0,False,False,False
181,CVE-2015-10129,6ad38c58a45642eb8c7844e2f272ef199f59550d,https://github.com/samwilson/planet-freo,PHP,CWE-697,path_traversal,auth_access;crypto_secret;path_traversal;ssrf_redirect;xss,0.08064516129032258,True,True,False
182,CVE-2022-4454,6ef0aabfb2d4ccd53fcaa9707781303af357410e,https://github.com/m0ver/bible-online,Java,CWE-89,sql_injection,command_injection;crypto_secret;memory_safety;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.18571428571428572,True,True,True
183,CVE-2020-12607,4a16daeaf139be20654ef58a9fe4c79dc030458c,https://github.com/AntonKueltz/fastecdsa,Markdown,CWE-347,crypto_secret,crypto_secret;memory_safety;path_traversal;xss,0.09302325581395349,True,True,False
184,CVE-2020-12607,7b64e3efaa806b4daaf73bb5172af3581812f8de,https://github.com/AntonKueltz/fastecdsa,Python,CWE-347,crypto_secret,auth_access,0.0,True,False,False
185,CVE-2020-12607,e592f106edd5acf6dacedfab2ad16fe6c735c9d1,https://github.com/AntonKueltz/fastecdsa,C,CWE-347,crypto_secret,memory_safety;xxe,0.06976744186046512,True,False,False
186,CVE-2024-21502,57fc5689c95d649dab7ef60cc99ac64589f01e36,https://github.com/AntonKueltz/fastecdsa,Other,NVD-CWE-noinfo,resource_dos,memory_safety;resource_dos;ssrf_redirect,0.09433962264150944,False,False,False
187,CVE-2022-39300,c1f275c289c01921e58f5c70ce0fdbc5287e5fbe,https://github.com/node-saml/node-saml,TypeScript,CWE-347,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.14285714285714285,True,False,False
188,CVE-2023-40178,045e3b9c54211fdb95f96edf363679845b195cec,https://github.com/node-saml/node-saml,TypeScript,CWE-613,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.15254237288135594,True,False,False
189,CVE-2023-44400,88afab6571ef7d4d41bb395cdb6ecd3968835a4a,https://github.com/louislam/uptime-kuma,JavaScript,CWE-384,auth_access,auth_access;crypto_secret;memory_safety;ssrf_redirect,0.06818181818181818,True,True,False
190,CVE-2023-49276,f28dccf4e11f041564293e4f407e69ab9ee2277f,https://github.com/louislam/uptime-kuma,JSON,CWE-79,xss,auth_access;ssrf_redirect;xss,0.06349206349206349,True,True,False
191,CVE-2023-49804,482049c72b3a650c7bc5c26c2f4d57a21c0e0aa0,https://github.com/louislam/uptime-kuma,JavaScript,CWE-384,auth_access,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect;xss,0.20253164556962025,True,True,True
192,CVE-2023-49805,2815cc73cfd9d8ced889e00e72899708220d184f,https://github.com/louislam/uptime-kuma,JavaScript,CWE-346,xss,auth_access;memory_safety;ssrf_redirect,0.14173228346456693,True,False,False
193,CVE-2023-22898,1dc06327fdc07c56eae653e497dd137ec70d8265,https://github.com/pandora-analysis/pandora,Python,CWE-20,resource_dos,auth_access;crypto_secret;path_traversal;resource_dos;xss,0.25,True,True,True
194,CVE-2021-39197,8e8e796bfbde4aa088741823c8a3fc6df2089bb0,https://github.com/BetterErrors/better_errors,Unknown,CWE-352,auth_access,auth_access;ssrf_redirect,0.05,False,False,False
195,CVE-2023-50730,56e244b91659cf385df590fc6c46695b6f36cbfd,https://github.com/typelevel/grackle,Unknown,CWE-400,resource_dos,resource_dos;ssrf_redirect,0.0072992700729927005,False,False,False
196,CVE-2023-4218,38dd2a878f45cdb3d8d52090f1d6d1b532fd4c4d,https://github.com/eclipse-jdt/eclipse.jdt.core,Java,CWE-611,xxe,command_injection;memory_safety;path_traversal;resource_dos;xxe,0.08,True,True,False
197,CVE-2023-23941,57db5f4a57ef0a1646b509b415de9f03bf441b08,https://github.com/shopware/SwagPayPal,Markdown,NVD-CWE-noinfo,xss,,0.13043478260869565,False,False,False
198,CVE-2019-16967,071a50983ca6a373bb2d1d3db68e9eda4667a372,https://github.com/FreePBX/manager,PHP,CWE-79,xss,crypto_secret;memory_safety;ssrf_redirect;xss,0.24489795918367346,True,True,True
199,CVE-2020-15141,3e7dfae5d0b3685abf1ede1bc6c086a116ac4746,https://github.com/triaxtec/openapi-python-client,Python,CWE-22,path_traversal,auth_access;command_injection;path_traversal;ssrf_redirect;xss,0.15555555555555556,True,True,True
200,CVE-2020-15142,f7a56aae32cba823a77a84a1f10400799b19c19a,https://github.com/triaxtec/openapi-python-client,Python,CWE-94,command_injection,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.24390243902439024,True,True,True
201,CVE-2020-28490,d1950a5021f4e19d92f347614be0d85ce991510d,https://github.com/omrilotan/async-git,JavaScript,CWE-78,command_injection,command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.14634146341463414,True,True,True
202,CVE-2023-37907,b48ebd524b1626bf12ac98e35a7670b868fa208c,https://github.com/cryptomator/cryptomator,Unknown,CWE-269,auth_access,ssrf_redirect,0.03773584905660377,False,False,False
203,CVE-2023-39520,727c32ad50c3901a6144a11cf984a3b7ebcf8b2b,https://github.com/cryptomator/cryptomator,Unknown,CWE-269,auth_access,command_injection;path_traversal;ssrf_redirect;xss,0.05454545454545454,False,False,False
204,CVE-2022-21671,e44b6a8f5fa28cb2872e3c19bb8a205bb5bfc281,https://github.com/replit/crosis,TypeScript,NVD-CWE-Other,xss,auth_access;path_traversal;ssrf_redirect;xss,0.10344827586206896,False,False,False
205,CVE-2015-2796,74ecbd4e939a65ba643a4af05fbdb1bb66992435,https://github.com/Project-Pier/ProjectPier-Core,PHP,CWE-79,xss,path_traversal;ssrf_redirect;xss,0.20454545454545456,True,True,True
206,CVE-2020-26297,32abeef088e98327ca0dfccdad92e84afa9d2e9b,https://github.com/rust-lang/mdBook,JavaScript,CWE-79,xss,memory_safety;path_traversal;ssrf_redirect;xss,0.07246376811594203,True,True,False
207,CVE-2014-125062,ea8da92f94cdb78ee7831e1f7af6258473ab396a,https://github.com/ananich/bitstorm,PHP,CWE-89,sql_injection,command_injection;crypto_secret;sql_injection;xss,0.07692307692307693,True,True,False
208,CVE-2023-22461,b107e453ede7b58adcccae74a3e474c012eec85d,https://github.com/mattkrick/sanitize-svg,Unknown,CWE-79,xss,command_injection;ssrf_redirect,0.0,False,False,False
209,CVE-2014-3570,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,https://github.com/openssl/openssl,C,CWE-310,crypto_secret,crypto_secret,0.1320754716981132,True,True,True
210,CVE-2014-3571,248385c606620b29ecc96ca9d3603463f879652b,https://github.com/openssl/openssl,C,NVD-CWE-Other,resource_dos,crypto_secret;memory_safety;ssrf_redirect,0.16279069767441862,False,False,False
211,CVE-2014-3571,feba02f3919495e1b960c33ba849e10e77d0785d,https://github.com/openssl/openssl,C,NVD-CWE-Other,resource_dos,crypto_secret;memory_safety,0.27906976744186046,False,False,False
212,CVE-2014-3572,b15f8769644b00ef7283521593360b7b2135cb63,https://github.com/openssl/openssl,Other,CWE-310,crypto_secret,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect;xss;xxe,0.1875,True,True,True
213,CVE-2014-8176,470990fee0182566d439ef7e82d1abf18b7085d7,https://github.com/openssl/openssl,C,CWE-119,memory_safety,crypto_secret;memory_safety,0.07017543859649122,True,True,False
214,CVE-2014-8275,cb62ab4b17818fe66d2fed0a7fe71969131c811b,https://github.com/openssl/openssl,C,CWE-310,crypto_secret,crypto_secret,0.08620689655172414,True,True,False
